source,ownership,name,aliases,country,street_address,city,state,description,primary_type,types_multiple,email,primary_website,phone,facebook,latitude,longitude,function,theme,target audience,network_affiliation,services,fablabs_url,hackerspaces_url,status,flickr,youtube,ustream,mailinglist,last_updated,open_to_exchanges,irc,date_of_founding,number_of_members,wiki,twitter,googleplus,membership_fee,jabber,open_to_residencies,size,g_place_id,image_url,tools ,other_websites,africahubs 
Hackerspaces.org,,Cowtown Computer Congress (CCCKC),Cowtown Computer Congress,United States,"11224 Holmes Road, Kansas City, MO, 64131, Kansas City",Kansas City, Missouri,"We believe that knowledge should be free and accessible, and therefore share and publish what we produce to the community free of charge. Classes and workshops are open to the public, but we may ask for a small fee to help cover our rent, utilities and other expenses.",Workshop,,[[Email::membership[at]cowtowncomputercongress.org]],c3kc.org,,http://www.facebook.com/pages/The-Cowtown-Computer-Congress/134999226535078,39.0136,-94.5822,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Cowtown_Computer_Congress,active,,,,ccckc@googlegroups.com,7/22/14,,irc://freenode.net/ccckc,3/15/08,51 to 100,,http://twitter.com/CCCKC,,$40 per month,,,1404 ft__,ChIJwSiyuXLvwIcRVyb9t25hmj4,,,,
Instructables Competition list,,CSpaceOKC,CSpace,United States,,,,,Workshop,,,cspaceokc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackerspaces.org,,DaytonDiode,Dayton Diode,United States,"1001 East 2nd St, Building 100 Unit 2080, 45402, Dayton",Dayton, Ohio,"We just got our first location for our Hackerspace here in Dayton, OH.  Please contact us if you are interested. Our Discussion Board: http://groups.google.com/group/dayton-diode",Workshop,,daytondiode@gmail.com,daytondiode.org,,,39.7633,-84.175,,,,Hackerspaces,,,https://wiki.hackerspaces.org/DaytonDiode,active,,,,http://groups.google.com/group/dayton-diode,5/24/12,,,,1 to 50,http://daytondiode.wikia.com/wiki/Dayton_Diode_Wiki,,,$50/month,,,1000 ft__,ChIJOUeB_--DQIgRLB3MAzVfTKw,,,,
Hackerspaces.org,,HackLab CatanZaro,Delete-me,Italy,"viale Isonzo 318, Catanzaro (CZ), CAL-88100, Catanzaro, Italy",Catanzaro, Calabria,Develops Free Software. Works to build a culture of knowledge-sharing.,Workshop,,info@hacklab.cz,hacklab.cz,,http://www.facebook.com/hacklabcz,"38 50'58"""," 16 36'23""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/HackLab_CatanZaro,active,,http://www.youtube.com/user/hacklabcz,,http://ml.ninux.org/mailman/listinfo/hacklabcz,11/3/13,,http://webchat.freenode.net/?channels=hacklabcz,7/7/07,1 to 50,,http://twitter.com/#!/HackLabCZ,https://plus.google.com/112293618345121256034,Participation is free. The members may be associated with 20 ___ / year,,,,,,,,
Hackerspaces.org,Civil Society,DoES Liverpool,DoESLiverpool,United Kingdom,"Gostins Building, Hanover Street, L1 4LN, Liverpool, United Kingdom",Liverpool, Merseyside,"A community of makers and entrepreneurs, which includes a Co-Working space, Workshop, Event Hub, and much, much more. ""First and foremost we‹re a community of people with a diverse range of skills and interests, that you can be a part of.""",Workshop,,hello@doesliverpool.com,doesliverpool.com,,https://www.facebook.com/DoESLiverpool,"53 24'10"""," -2 59'4""","Educating, Making, Coworking, Trading, Mentoring","Design, Education",Youth,Hackerspaces,,,https://wiki.hackerspaces.org/DoESLiverpool,active,http://www.flickr.com/photos/doesliverpool/,,,http://groups.google.com/group/does-liverpool,1/16/15,,irc://irc.freenode.net/#doesliverpool,7/3/05,,,@DoESLiverpool,,,,,,,http://movement.open.co/sites/default/files/styles/medium/public/does-liverpool.jpeg?itok=hbj4G0xt,Laser Cutter,,
Hackerspaces.org,,Lightbox LAb,Drogheda,Ireland,Ireland, Leinster,,"We aim to join the growing irish community of maker and hackerspacesalong with a bigger movement worldwide which has been developing tosupport the DIY creative culture, particularly in the technology andelectronic arts area.",Workshop,,hackspacedrogheda@gmail.com,lightboxlab.ie,,https://www.facebook.com/groups/lightboxlab/,53.41291,-8.24389,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Drogheda,active,,,,http://groups.google.com/group/droghackspace,12/9/12,,,1/1/12,,,http://twitter.com/droghackspace,,Provisionally free,,,,,,,,
Instructables Competition list,,Origin Base,Dubai MakerSpace,United Arab Emirates,"Al Quoz 3 area, Plot 358-568, Warehouse #2 Near Unimix, Facing the National Cement Factory Dubai, UAE",Dubai,,,Workshop,,,originbase.com,,,25.204849,55.270783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackerspaces.org,,Dunedin Makerspace,DunedinMakerspace,New Zealand,"11 Allen St, NEV, Dunedin, NZ, Dunedin, New Zealand",Dunedin, Otago,We're a Makerspace/Hackerspace formed in Dunedin - we have a public workshop open Saturday afternoons - Thursday night's we're starting a weekly talk or workshop - check the web page to see what's on this week and please join the mailing list for weekly what's on mailings,Workshop,,,dspace.org.nz,(021)512-614,,"-45 51'0"""," 170 31'29""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/DunedinMakerspace,active,,,,,8/9/15,,,12/1/10,1 to 50,,,,$20 monthly,,,,,,,,
Hackerspaces.org,,Educacion,EducaciÕ_n,Peru,"Callao, Algarrobos 220, Callao-Lima 31, Callao, Per\xc3\xba",Callao, Callao,"Docente , Escritor y Coaching",Workshop,,,julioatencio.blogspot.com,051-999832646,http://www.facebook.com/julio.atencio1,-12.051,-77.126,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Educaci%C3%B3n,active,,,,,5/26/11,,,5/25/11,1 to 50,,http://twitter.com/#!/julioatencio,,US 5.00 year,,,200 m__,,,,,
Hackerspaces.org,,Estacao H4ck3r,EstaÕ_Õ£o H4ck3r,Brazil,Brazil,, ,,Workshop,,,estacaohacker.com.br,,,-14.235,-51.9253,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Esta%C3%A7%C3%A3o_H4ck3r,planned,,,,,5/23/14,,,11/27/11,,,http://twitter.com/estacaohacker,,,,,,,,,,
Hackerspaces.org,,Exploratory Laboratory,ExplÕ_ratÕ_ry LabÕ_ratÕ_ry,United States,Albuquerque,Albuquerque, New Mexico,,Workshop,,exp.lab.abq@gmail.com,exploratorylaboratory.blogspot.com,,,34.955,-106.683,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Expl%C3%B6rat%C3%B6ry_Lab%C3%B6rat%C3%B6ry,planned,,,,,11/14/09,,,11/8/09,,,,,,,,,,,,,
Hackerspaces.org,,Fablocker,Fablocker Hackerspace,United States,"1020 Brookstown Ave, 27101, Winston Salem",Winston Salem, North Carolina,"Current Equpment 4 RepRap, 1 Makerbot, 2 Servrs, 1 Server tower, 1 Electrical station, many hand tools, 1 tablesaw, CNC mill in works.",Workshop,,FabLocker@gmail.com,fablocker.org,(336) 939-6358.,http://www.facebook.com/pages/FabLocker-Hackerspace/187307131311102,36.0964,-80.2567,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Fablocker_Hackerspace,active,,http://www.youtube.com/user/FabLockerWS,,,2/29/12,,http://webchat.freenode.net/?channels=fablocker,3/1/11,1 to 50,http://wiki.fablocker.org/index.php/Main_Page,,,"$30 a month, but Monday nights are free",,,1000+ ft^2,ChIJS0Bp-jiuU4gRxi5G8VD_S14,,,,
Hackerspaces.org,,Fabrica de Sue_os,Fabrica de SueÕ±os,Mexico,"juan ruiz de alarcon 209, 62050, Cuernavaca, Mexico",Cuernavaca, Morelos,,Workshop,,marcos.ledesma@cingenieros.com,cingneieros.com,52 7771026329,http://www.facebook.com/pages/C-Ingenieros/119095018139175,18.94,-99.23,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Fabrica_de_Sue%C3%B1os,active,,http://www.youtube.com/watch?v=GgeAL6QdaEA,,,12/22/11,,,1/15/09,1 to 50,,@marclscva,,20 USD,,,25 m2 and 32 m2,,,,,
"open,fab_lab",,FunLab Tours,FunLAB,France,"8 rue littre, 30, Rue Andre Theuriet, 37000, Nous sommes heberges chez Les Compagnons du devoir",Tours, Centre,"Fabrique d'Usages Numeriques La communaute existe, des rencontres toutes les semaines. Nous sommes heberges par les compagnons du devoir, 8 rue littre, 37000 Tours.Les sujets sont en ce moment l'impression 3D, la programmation Arduino, le hack des telephones portables, la domotique, les jeux de societe",Workshop,,"contact@funalb.fr, fablab.tours@gmail.com",funlab.fr,,https://www.facebook.com/FablabTourangeau?fref=ts,47.3826377,0.6971866,,,,"Fab Lab, Hackerspaces",,https://www.fablabs.io/funlab,https://wiki.hackerspaces.org/FunLAB,,,,,,6/30/13,,,,1 to 50,,,,Not defined yet,,,0,,http://movement.open.co/sites/default/files/styles/medium/public/FunLabTours.jpeg?itok=38c9zNdp,,,
Hackerspaces.org,,Gangplank Chandler,Gangplank,United States,"260 S Arizona Ave, 85225, Chandler",Chandler, Arizona,,Workshop,,,gangplankhq.com,,,33.2997,-111.842,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Gangplank,active,,,,,6/29/12,,,10/1/09,51 to 100,,,,Zero,,,10000sqft,ChIJE5M30xOqK4cRnG0vgHkvfYM,,,,
Hackerspaces.org,,Garage 48 HUB,Garage48-HUB-Tallinn,Estonia,"R\xc3\xa4vala pst 7, Tallinn, 10134, Tallinn, Estonia",Tallinn, Harju,,Workshop,,hub@garage48.org,hub.garage48.org,5.49E+12,,"59 25'13"""," 24 44'35""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Garage48-HUB-Tallinn,active,,,,,9/17/12,,,12/1/10,1 to 50,,http://twitter.com/garage48,,"Daily pass ___530 days/month ___10020% VAT will be added to prices.",,,450m2,,,,,
Makery,,Garoa Hackerspace,Garoa Hacker Clube,Brazil,"Rua Costa Carvalho, 567 FUNDOS - Pinheiros - S ço Paulo, SP, Brasil - CEP 05429-130",Sao Paulo, ,"Saturdays, from 10am BRT - Open Hack Day Hack stuff, drink beer and eat barbecue.",Workshop,,,garoa.net.br,,,-23.5617,-46.6976,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Garoa_Hacker_Clube,active,,,,,11/4/15,,,8/28/10,1 to 50,,https://twitter.com/garoahc,,100 or 60 BRL/month (about 50/30 USD),,,100m__,,,,,
Instructables Competition list,,GeeksOk,"GeeksOk, LLC",United States,"Davenport, OK",Davenport, OK,,Workshop,,,geeksok.com,,,35.7218,-96.7589,,,,,,,,,,,,,,,,,,,,,,,,,ChIJBw_Jxvnfs4cROfBTtpq2LXI,,,,
Hackerspaces.org,,Genspace,Genspace NYC,United States,"33 flatbush ave, 11217, New York City",New York City, New York,We're always on the lookout for cool collaboration opportunities with hackerspaces world-wide. Feel free to drop us an email or @ via twitter anytime!,Workshop,,info@genspace.org,genspace.org,347-470-1265,http://www.facebook.com/pages/Genspace/174637505918889,40.6875,-73.9794,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Genspace_NYC,active,,,,,5/5/11,,,2/11/09,1 to 50,http://www.genspace.org/blog,http://www.twitter.com/genspacenyc,,"USD $100 per month, free for students high school and under.",,,,ChIJswZnVLJbwokRkGTRMus71Ws,,,,
Hackerspaces.org,,L@Bx,Ha-Ha,France,"ancien centre de tri de La Poste, Rue Marc Sangnier, Begles",Bordeaux, Aquitaine,"Meet us on every Thuesday evening, from seven pm to ... at the ""Fabrique Pola"".",Workshop,,,labx.fr,,http://www.facebook.com/profile.php?id=100002072194532,44.8118,-0.55367,,,,Hackerspaces,,,https://wiki.hackerspaces.org/L@Bx,active,,,,https://www.labx.fr/mailman,5/28/14,,labx @ freenode,10/1/11,1 to 50,https://wiki.labx.fr,https://twitter.com/labxhacklab,,5 euros / mounths,,,50m,,,,,
Hackerspaces.org,,HackerHeaven,HackerHeaven.net,Netherlands,"Mernaweg 55 Wehe-den Hoorn, 9964 AR, Wehe-den Hoorn, The Netherlands",Wehe-den Hoorn, Groningen,"HackerHeaven, the hackerspace for Groningen and the northern parts of the Netherlands. Also FAB LAB. Building our own microprocessor and supercomputer. Many old machines, small macintosh / next museum, mostly with (mac) unix systems.",Workshop,,info@squeakvpn.com,morphle.org:8502/silicsonsqueak/hackerheaven.net,878767439,,"53 21'28"""," 6 25'39""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/HackerHeaven,planned,,,,,5/25/11,,,12/20/08,1 to 50,,,,___0-25 per month,,,100m2,,,,,
Hackerspaces.org,,Hackerspace Chapeco,Hackerspace ChapecÕ_,Brazil,"Chapeco, Brazil",Chapeco, Santa Catarina,,Workshop,,,,,,-27.096,-52.6175,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace_Chapec%C3%B3,planned,,,,groups.google.com/group/hackerspace-chapeco,7/23/13,,,7/22/13,,,,,,,,,,,,,
Hackerspaces.org,,Hackerspace in Norrrk _ping,Hackerspace in NorrrkÕ_ping,Sweden,"Norrk\xc3\xb6ping, Sweden",Norrk _ping, ,The first meeting will be in a near future. Join the mailing list or the IRC-channel for now.,Workshop,,hackerspace@bytepeddler.org,,,,,,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace_in_Norrrk%C3%B6ping,planned,,,,http://mail.bytepeddler.org/mailman/listinfo/hackerspace,11/5/09,,hackerspace.nkpg @ EFnet,,,,,,,,,,,,,,
Makery,,Hacklab Kyiv,Hackerspace Kyiv,Ukraine,"Novokostyantynivs'ka street, 1-V  Kiev",,,,Workshop,,,hacklab.kiev.ua,,https://www.facebook.com/HackLabKiev?fref=ts,50.4781,30.4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackerspaces.org,,HackerSpace MaringÜ,HackerSpace MaringÕç,Brazil,"MaringÜ, Brazil",MaringÜ, ParanÜ,,Workshop,,vanderson@hackerspacemaringa.org,hackerspacemaringa.org,,https://www.facebook.com/groups/507231596021479/,-23.406,-51.9364,,,,Hackerspaces,,,https://wiki.hackerspaces.org/HackerSpace_Maring%C3%A1,active,,,,,3/25/14,Maybe,,10/5/13,1 to 50,http://www.hackerspacemaringa.org/wiki,,,,,maybe,,,,,,
Hackerspaces.org,,Hackerspace Wroclaw,Hackerspace WrocÅ_aw,Poland,"Karola Miarki 6/10, lok 44, Wroclaw, Poland",Wroclaw, dolnoslaskie,,Workshop,,kontakt@hswro.org,hswro.org,+48 731 003 066,https://www.facebook.com/HackerspaceWroclaw,"51 7'32"""," 17 3'8""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace_Wroc%C5%82aw,active,,,,https://groups.google.com/forum/?fromgroups#!forum/hswro,8/5/14,no,,11/24/12,1 to 50,http://wiki.hswro.org,,https://plus.google.com/communities/100624484113685494893,"Students monthly 30 PLNNon-Students monthly 70 PLN",,no,12m2,,,,,
Hackerspaces.org,,Hackerspace RepDom,Hackerspace-RepDom,Dominican Republic,"Santo Domingo, Dominican Republic",Santo Domingo,,,Workshop,,,hackerspace-repdom.blogspot.com,,,18.479,-69.8906,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace-RepDom,planned,,,,,11/20/09,,,11/20/09,1 to 50,,,,In Construction.,,,In Construction,,,,,
Hackerspaces.org,,Hackerspace sobral,Hackerspace-sobral,Brazil,"Sobral, Brazil",Sobral, CearÜ,,Workshop,,,groups.google.com/group/hackerspace-sobral.,,,-3.6895,-40.3486,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace-sobral,planned,,,,,2/6/15,,,2/1/15,,,,,,,,,,,,,
Hackerspaces.org,,Hackerspace Uri,Hackerspace-Uri,Switzerland,"Altdorf, Switzerland",Altdorf, Uri,,Workshop,,info@hackerspace-uri.ch,hackerspace-uri.ch,,,46.882127,8.642844,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace-Uri,planned,,,,,9/23/15,,,,,,,,,,,,,,,,
Hackerspaces.org,,Hackerspace Los Angeles,HackerspaceLA,United States,Los Angeles,Los Angeles, California,"Hackerspace LA is an initiative that supports the creative process and personal growth of individuals by providing a workshop space where amateurs and professionals interested in art, electronics, photography, robotics, software, video, wood or metal working, etc. can expand their skills, invent and build new products in a collaborative environment. It will also serve as an incubation chamber for business ideas and projects of our members, as well as any that may crop up as a result of the community involvement.",Workshop,,,hackerspacela.org,(818) 697-6961,https://www.facebook.com/groups/hackerspacela,34.2033,-118.457,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hackerspace_Los_Angeles,active,https://www.flickr.com/photos/132573721@N07/,https://www.youtube.com/hackerspacela,,,7/23/15,yes,,2/2/15,101 to 500,https://wiki.hackerspaces.org/Hackerspace_Los_Angeles,https://twitter.com/HackerSpaceLA,https://plus.google.com/+HackerspaceLA,Free,,no,,ChIJZdWILzC6woARfFhvxxh-32E,,,,
Hackerspaces.org,,Hacklab Independi_ncia,Hacklab IndependÕ_ncia,Brazil,"Porto Alegre, Brazil",Porto Alegre, Rio Grande do Sul,PÜgina criada na rede de baixo: https://baixo.de/groups/profile/262/hiatobr,Workshop,,hiatobr@riseup.net,hi.ato.br,+55 5130289772,,-30.035,-51.2177,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hacklab_Independ%C3%AAncia,planned,,,,,7/2/14,yes,irc://irc.freenode.net/#hiatobr,02/31/2013,,http://wiki.hi.ato.br,https://twitter.com/hiato_br,,"BRL 0,00",hiatobr@jabber.at,yes,1m__ (enough for the server),,,,,
Hackerspaces.org,,HackLab Itajaa,HackLab ItajaÕ_,Italy,"Rua XV de Novembro, 200, Centro, 88301-420, Itaja\xc3\xad, HackLab Itaja\xc3\xad",Itajaa, SC,"Encontro todas as quartas, a partir das 19h",Workshop,,http://hacklabitajai.org/blog/contato/,hacklabitajai.org,55(47)9654-6929,https://www.facebook.com/hacklabitajai,"-26 54'25"""," -48 39'23""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/HackLab_Itaja%C3%AD,planned,,,,,3/19/13,,,3/15/13,1 to 50,,,,25/monthly,,,127m__,,,,,
Hackerspaces.org,,Hacklab Jyv _skyl _,Hacklab JyvÕ_skylÕ_,Finland,"Jyv\xc3\xa4skyl\xc3\xa4, Finland",Jyv _skyl _, ,"A hackerspace located in Kopparinkatu 2, Kuokkala. Most of the members are pretty knowledgeable about software and/or electronics. If you want to know more about us please join our IRC channel!",Workshop,,,hacklabjkl.org,,,"62 13'37"""," 25 46'6""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hacklab_Jyv%C3%A4skyl%C3%A4,active,,,,,10/10/13,,irc://irc.freenode.net#hacklab.jkl,9/22/11,1 to 50,http://hacklabjkl.org,http://twitter.com/#!/hacklabjkl,,"10___/month or20___/month for a key",,,30m__,,,,,
Hackerspaces.org,,Kuopio Hacklab,Hacklab Kuopio,Finland,"Kuopio, Finland",Kuopio, ,Insert Kuopio Hacklab ry's event calendar to your Google Calendar here.,Workshop,,,kuopio.hacklab.fi,,,"62 53'38"""," 27 40'40""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Kuopio_Hacklab,active,,,,,10/27/15,,irc: #kuopio.hacklab.fi @ Freenode,8/6/15,,,,,,,,,,,,,
Hackerspaces.org,,HackNet Troms_,HackNet-TromsÕô,norway,"Troms\xc3\xb8, norway",Troms _, Troms,"Hi to whoever added the above, i havent been on this wiki for a while but i am still interested in forming a group or at least being part of one here in troms _. i live down the hill near arnesen.will need to remember how i logged in to here wen i made this page. will check back soon.",Workshop,,,,,,"69 39'32"""," 18 56'6""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/HackNet-Troms%C3%B8,planned,,,,,7/21/12,,,6/23/09,,http://hacktromso.pbworks.com/,,,,,,,,,,,
Hackerspaces.org,,Hakkavelin(The Mincer),HakkavÕ©lin(The Mincer),Iceland,"Reykjavik, Iceland",Reykjavik, ,,Workshop,,,hakkavelin.is,,https://www.facebook.com/hakkavelin,"64 7'26"""," -21 55'34""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Hakkav%C3%A9lin(The_Mincer),active,,,,http://groups.google.com/group/hakkavelin,1/11/13,,FreeNode/#hakkavelin,4/13/10,1 to 50,,,,Yearly membership fee of 10.000 kr ISK.,,,,,,Internet Probe,,
Hackerspaces.org,,Hackerspace Au Mans,HAUM,France,"19 Bd M&A Oyon, 72100, Le Mans, France",Le Mans, Pays de la Loire,"HAUM is a hackerspace located in Le Mans (France) and hosted next to the railway station in La Ruche Numerique (coworking place).The HAUM state (open or closed) can be found on SpaceAPI_î: HAUM's SpaceAPI endpoint.",Workshop,,,haum.org,,,"47 59'41"""," 0 11'16""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/HAUM,active,,,,,6/26/15,,freenode.net #haum,10/31/11,1 to 50,,,,20 EUR per year,,,,,,,,
Makery,,Hackerspace Monterrey,Hsmty,Mexico,"Isaac Garza 735 Centro, Monterrey, NL 64000, Mexico",,,"ÓQu_ es un hackerspace? Un lugar en el que gente con intereses comunes, frecuentemente en computadoras, tecnologia, ciencia y arte electronico o digital se re£nen para aprender, socializar y colaborar. ÓTienes proyectos personales o ideas que quieras ver realizadas? Visitanos y afiliate, todos los perfiles son bienvenidos. Nuestros miembros son artistas, dise_adores, programadores e ingenieros que estan dispuestos a aprender y ense_ar.",Workshop,,,hsmty.org,"(81) 19-36-9480, ",https://www.facebook.com/hackerspacemty?_rdr,25.6799,-100.308,,,,,,,,,,,,,,,,,,,https://twitter.com/hackersmty,,,,,,,,,,
Ananse,,Garage Lab,Http://www.garagelab.cc/,Argentina,"Roseti 1380, Buenos Aires, Argentina",Buenos Aires, Buenos Aires,"Somos un Club de Hacedores, provenientes de distintas disciplinas cientificas, artisticas y tecnologicas, que nos juntamos a trabajar sobre problemas concretos, para emprender soluciones y generar valor. Somos un Laboratorio donde aprender, investigar, entender y explorar la interseccion de un conjunto de tecnologias emergentes que tienen el potencial de cambiar nuestro mundo hoy, y tendran un enorme impacto en el futuro. Somos un Garage. Desde Junio de 2012 somos tambien un espacio fisico donde podemos juntarnos a trabajar y operar nuestras maquinas (para ver una lista de nuestros equipos, acÜ), a escuchar charlas, a estudiar, o a comer un asadito. From May 2012 we also are a Space where you can drive mechanical, info and bio prototyping machines, listen to talks, study and share an ""asadito"".",Workshop,,,garagelab.cc,,https://www.facebook.com/GarageLab-427209660639198/?fref=ts,-34.582,-58.4617,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Http://www.garagelab.cc/,active,,http://www.youtube.com/user/garagelabba,,groups.google.com/group/garagelab-miembros_o_,4/18/14,,,5/1/12,1 to 50,,twitter.com/garagelab,,u$s 60,,,170m2,,,,,
